id,pricing_category
T0005789885,2.0
T0005760528,1.0
T0005754033,2.0
T0005795298,3.0
T0005864055,2.0
T0005840024,1.0
T0005736867,2.0
T0005701955,2.0
T0005855809,3.0
T0005882803,2.0
T0005862576,1.0
T0005784925,2.0
T0005818862,2.0
T0005704645,2.0
T0005789517,2.0
T0005792917,3.0
T0005724108,3.0
T0005858766,1.0
T0005906663,3.0
T0005878954,3.0
T0005880180,2.0
T0005859023,3.0
T0005898838,2.0
T0005704083,2.0
T0005848580,3.0
T0005691223,2.0
T0005888805,2.0
T0005728307,3.0
T0005725155,3.0
T0005837992,2.0
T0005904755,2.0
T0005756094,3.0
T0005885682,3.0
T0005720181,1.0
T0005863518,3.0
T0005829936,2.0
T0005691966,2.0
T0005844740,1.0
T0005764252,2.0
T0005781905,1.0
T0005810689,3.0
T0005831550,3.0
T0005886774,2.0
T0005766866,3.0
T0005767761,2.0
T0005823975,2.0
T0005793672,2.0
T0005891951,2.0
T0005868571,1.0
T0005802209,1.0
T0005867484,2.0
T0005843709,2.0
T0005844739,2.0
T0005870882,3.0
T0005881165,3.0
T0005812789,3.0
T0005893209,2.0
T0005815533,3.0
T0005900201,2.0
T0005781143,2.0
T0005798665,3.0
T0005743071,2.0
T0005886743,3.0
T0005903704,2.0
T0005844571,3.0
T0005739994,3.0
T0005837331,1.0
T0005860797,2.0
T0005705680,2.0
T0005745709,2.0
T0005794595,2.0
T0005699486,1.0
T0005791614,3.0
T0005741350,1.0
T0005709451,1.0
T0005827590,3.0
T0005868944,3.0
T0005758120,2.0
T0005777069,3.0
T0005840401,2.0
T0005781135,2.0
T0005748801,2.0
T0005723876,3.0
T0005824025,1.0
T0005783324,2.0
T0005863327,2.0
T0005816402,2.0
T0005690012,2.0
T0005759544,2.0
T0005777477,2.0
T0005884120,2.0
T0005883866,3.0
T0005735606,2.0
T0005871531,3.0
T0005854967,1.0
T0005774059,1.0
T0005735846,2.0
T0005811576,2.0
T0005743872,2.0
T0005799241,2.0
T0005736749,3.0
T0005886581,3.0
T0005812310,2.0
T0005785732,3.0
T0005831324,3.0
T0005872927,3.0
T0005877995,2.0
T0005793766,2.0
T0005880232,3.0
T0005800116,2.0
T0005729153,2.0
T0005772412,3.0
T0005839678,2.0
T0005873518,2.0
T0005806171,3.0
T0005887619,2.0
T0005827036,2.0
T0005778121,1.0
T0005706429,2.0
T0005697947,3.0
T0005736982,3.0
T0005765631,3.0
T0005773586,3.0
T0005715893,3.0
T0005745688,2.0
T0005711827,3.0
T0005796377,2.0
T0005876221,2.0
T0005855076,3.0
T0005854274,1.0
T0005870685,2.0
T0005800291,3.0
T0005879558,2.0
T0005741358,2.0
T0005905937,2.0
T0005802198,2.0
T0005857567,2.0
T0005763528,3.0
T0005730837,2.0
T0005826660,2.0
T0005815545,2.0
T0005819768,2.0
T0005881739,3.0
T0005817539,2.0
T0005872480,2.0
T0005804335,3.0
T0005735826,2.0
T0005830033,3.0
T0005770188,2.0
T0005689723,2.0
T0005891633,3.0
T0005701818,3.0
T0005907908,2.0
T0005790539,2.0
T0005895969,2.0
T0005861281,3.0
T0005819671,2.0
T0005791347,1.0
T0005828964,2.0
T0005755061,2.0
T0005773921,3.0
T0005703026,3.0
T0005822302,1.0
T0005699026,2.0
T0005798061,1.0
T0005735235,2.0
T0005751042,2.0
T0005767879,3.0
T0005855556,2.0
T0005887563,3.0
T0005815162,1.0
T0005771173,2.0
T0005818091,2.0
T0005767108,1.0
T0005690994,2.0
T0005896870,2.0
T0005906915,1.0
T0005770190,3.0
T0005776588,2.0
T0005822672,3.0
T0005744092,2.0
T0005727397,2.0
T0005776525,2.0
T0005877908,3.0
T0005826985,3.0
T0005884220,2.0
T0005830034,3.0
T0005898029,1.0
T0005719811,2.0
T0005788176,2.0
T0005757983,2.0
T0005756365,3.0
T0005760000,2.0
T0005874245,1.0
T0005854828,1.0
T0005749733,3.0
T0005776364,2.0
T0005885430,2.0
T0005870425,2.0
T0005824035,2.0
T0005809150,2.0
T0005727872,2.0
T0005877863,2.0
T0005732181,2.0
T0005695959,2.0
T0005750190,2.0
T0005722462,1.0
T0005732857,2.0
T0005795531,2.0
T0005790823,3.0
T0005860130,2.0
T0005802374,2.0
T0005896478,1.0
T0005876511,3.0
T0005878088,1.0
T0005799777,2.0
T0005803382,3.0
T0005735512,3.0
T0005815284,2.0
T0005874399,2.0
T0005736167,1.0
T0005713507,2.0
T0005880512,3.0
T0005805612,1.0
T0005797268,2.0
T0005817113,1.0
T0005891712,2.0
T0005727970,3.0
T0005816911,3.0
T0005801321,2.0
T0005789874,2.0
T0005885773,3.0
T0005769208,2.0
T0005754856,1.0
T0005888922,3.0
T0005809416,2.0
T0005881398,2.0
T0005779108,2.0
T0005693846,2.0
T0005828108,2.0
T0005863711,2.0
T0005692538,1.0
T0005900023,2.0
T0005698140,2.0
T0005853698,3.0
T0005875470,2.0
T0005856619,1.0
T0005867871,3.0
T0005801529,2.0
T0005708033,1.0
T0005747148,3.0
T0005827386,2.0
T0005853477,2.0
T0005876080,2.0
T0005837669,2.0
T0005722529,1.0
T0005700215,3.0
T0005720301,1.0
T0005697929,3.0
T0005798303,3.0
T0005901899,2.0
T0005865805,3.0
T0005709526,3.0
T0005704488,3.0
T0005894517,3.0
T0005706703,1.0
T0005786215,3.0
T0005843711,2.0
T0005892908,2.0
T0005897935,2.0
T0005863935,2.0
T0005840791,3.0
T0005716740,2.0
T0005733854,2.0
T0005888614,1.0
T0005766880,3.0
T0005852964,2.0
T0005743542,2.0
T0005900185,3.0
T0005807076,3.0
T0005884770,3.0
T0005869498,2.0
T0005807768,3.0
T0005765697,3.0
T0005722435,2.0
T0005833540,1.0
T0005733938,3.0
T0005817463,3.0
T0005764548,3.0
T0005774372,2.0
T0005883667,3.0
T0005898477,3.0
T0005869097,1.0
T0005851545,1.0
T0005779220,2.0
T0005796892,2.0
T0005893769,2.0
T0005779637,1.0
T0005847404,1.0
T0005767251,3.0
T0005718430,3.0
T0005869772,2.0
T0005777762,1.0
T0005799189,3.0
T0005818310,1.0
T0005710919,2.0
T0005690998,2.0
T0005886582,3.0
T0005850656,2.0
T0005885740,2.0
T0005850905,2.0
T0005692078,2.0
T0005717009,3.0
T0005907918,2.0
T0005779514,3.0
T0005696325,3.0
T0005796473,3.0
T0005775712,2.0
T0005861878,2.0
T0005767488,3.0
T0005873243,1.0
T0005722352,2.0
T0005837590,3.0
T0005812515,3.0
T0005842222,3.0
T0005792277,2.0
T0005905959,1.0
T0005807863,3.0
T0005801723,3.0
T0005713598,1.0
T0005767327,3.0
T0005739986,2.0
T0005694876,2.0
T0005857987,1.0
T0005776716,2.0
T0005751383,2.0
T0005729783,2.0
T0005730647,2.0
T0005817564,2.0
T0005859055,3.0
T0005851554,2.0
T0005906957,1.0
T0005705245,3.0
T0005753233,1.0
T0005773234,2.0
T0005704222,3.0
T0005795494,2.0
T0005880647,3.0
T0005904773,2.0
T0005762986,3.0
T0005824638,2.0
T0005846151,3.0
T0005827662,2.0
T0005801016,3.0
T0005816980,2.0
T0005843672,2.0
T0005841321,2.0
T0005841954,3.0
T0005768363,1.0
T0005753459,2.0
T0005820640,3.0
T0005751069,2.0
T0005762223,3.0
T0005857641,2.0
T0005860751,3.0
T0005819778,2.0
T0005765957,2.0
T0005768055,3.0
T0005853705,3.0
T0005723993,1.0
T0005788653,2.0
T0005725184,3.0
T0005750862,1.0
T0005824852,1.0
T0005809916,2.0
T0005842946,2.0
T0005704280,2.0
T0005816621,3.0
T0005873137,3.0
T0005825137,3.0
T0005908221,2.0
T0005733308,1.0
T0005775728,3.0
T0005757258,3.0
T0005764652,1.0
T0005782843,1.0
T0005875993,3.0
T0005890780,3.0
T0005712139,3.0
T0005773253,1.0
T0005826637,2.0
T0005860559,3.0
T0005861865,1.0
T0005796723,2.0
T0005840864,2.0
T0005893792,2.0
T0005768692,2.0
T0005876366,2.0
T0005866205,2.0
T0005721230,2.0
T0005846970,2.0
T0005759643,2.0
T0005779224,2.0
T0005758306,1.0
T0005906715,2.0
T0005730189,1.0
T0005732766,3.0
T0005750884,2.0
T0005871211,2.0
T0005846627,1.0
T0005861742,2.0
T0005785506,3.0
T0005892806,2.0
T0005742961,2.0
T0005690279,3.0
T0005721153,3.0
T0005731689,2.0
T0005869418,2.0
T0005711084,2.0
T0005839977,1.0
T0005898221,2.0
T0005744468,2.0
T0005805454,2.0
T0005711618,2.0
T0005841959,2.0
T0005774955,2.0
T0005814825,2.0
T0005768696,2.0
T0005796696,3.0
T0005840983,2.0
T0005819831,2.0
T0005753037,1.0
T0005741886,2.0
T0005758329,2.0
T0005762011,1.0
T0005790411,2.0
T0005795120,2.0
T0005805138,3.0
T0005883217,3.0
T0005743048,2.0
T0005844493,3.0
T0005757605,2.0
T0005893791,3.0
T0005881803,1.0
T0005766063,2.0
T0005742170,2.0
T0005823066,3.0
T0005735895,2.0
T0005699693,3.0
T0005826237,2.0
T0005783232,2.0
T0005819829,1.0
T0005799666,3.0
T0005896532,2.0
T0005697060,3.0
T0005717297,2.0
T0005698684,2.0
T0005811621,2.0
T0005842441,3.0
T0005787600,2.0
T0005742184,2.0
T0005898752,3.0
T0005864986,3.0
T0005904931,2.0
T0005767620,1.0
T0005841972,2.0
T0005744891,3.0
T0005759084,1.0
T0005814018,2.0
T0005815904,3.0
T0005844441,2.0
T0005797046,1.0
T0005690780,2.0
T0005704843,2.0
T0005783218,2.0
T0005797491,2.0
T0005859947,2.0
T0005883818,2.0
T0005752016,2.0
T0005801894,2.0
T0005772783,3.0
T0005697830,3.0
T0005751444,2.0
T0005793390,2.0
T0005800289,2.0
T0005882235,3.0
T0005701399,2.0
T0005873688,3.0
T0005709947,2.0
T0005721298,3.0
T0005861304,2.0
T0005792278,3.0
T0005880616,2.0
T0005706150,3.0
T0005773239,3.0
T0005784571,2.0
T0005764998,2.0
T0005733666,1.0
T0005755090,2.0
T0005697392,3.0
T0005836534,1.0
T0005798528,3.0
T0005819929,3.0
T0005877758,2.0
T0005843141,3.0
T0005697503,3.0
T0005710657,2.0
T0005903059,2.0
T0005776673,3.0
T0005869252,2.0
T0005718054,2.0
T0005763680,2.0
T0005721735,3.0
T0005830908,1.0
T0005777997,2.0
T0005893543,2.0
T0005869806,2.0
T0005722350,2.0
T0005879971,2.0
T0005819874,3.0
T0005778820,3.0
T0005805473,2.0
T0005774825,3.0
T0005706646,2.0
T0005777979,3.0
T0005777045,2.0
T0005835472,2.0
T0005766781,2.0
T0005907547,2.0
T0005905695,2.0
T0005817478,2.0
T0005844868,2.0
T0005768965,2.0
T0005797111,1.0
T0005872182,2.0
T0005734041,2.0
T0005747478,3.0
T0005739629,3.0
T0005754860,3.0
T0005762318,3.0
T0005845004,2.0
T0005806146,3.0
T0005887267,1.0
T0005795172,3.0
T0005840733,2.0
T0005876718,2.0
T0005691277,3.0
T0005757556,2.0
T0005886432,3.0
T0005690033,3.0
T0005781108,2.0
T0005758733,2.0
T0005705755,3.0
T0005858639,3.0
T0005872613,2.0
T0005802144,3.0
T0005885312,3.0
T0005770364,2.0
T0005762236,3.0
T0005875800,3.0
T0005863648,1.0
T0005790620,2.0
T0005794485,3.0
T0005826152,2.0
T0005819811,3.0
T0005854476,3.0
T0005874608,3.0
T0005824262,2.0
T0005870878,3.0
T0005849698,3.0
T0005832334,2.0
T0005842471,1.0
T0005712274,3.0
T0005768148,2.0
T0005822725,2.0
T0005747810,1.0
T0005757968,3.0
T0005881243,3.0
T0005888435,2.0
T0005770938,1.0
T0005784251,1.0
T0005731171,2.0
T0005809103,3.0
T0005827678,1.0
T0005842002,2.0
T0005706068,2.0
T0005734685,2.0
T0005901987,1.0
T0005877442,2.0
T0005758725,2.0
T0005793479,2.0
T0005786123,2.0
T0005707827,3.0
T0005860400,2.0
T0005711916,1.0
T0005828315,3.0
T0005710965,2.0
T0005887974,2.0
T0005691796,3.0
T0005798060,3.0
T0005739150,2.0
T0005875072,1.0
T0005792337,2.0
T0005810158,2.0
T0005862023,2.0
T0005823537,2.0
T0005728530,3.0
T0005789329,2.0
T0005774105,2.0
T0005776553,3.0
T0005858351,2.0
T0005838708,1.0
T0005906650,2.0
T0005854541,1.0
T0005900717,2.0
T0005810563,2.0
T0005800679,2.0
T0005751224,1.0
T0005755375,1.0
T0005795592,2.0
T0005842159,2.0
T0005720915,1.0
T0005821677,3.0
T0005719398,1.0
T0005734378,3.0
T0005737598,2.0
T0005707635,2.0
T0005829104,3.0
T0005694489,3.0
T0005887914,2.0
T0005896302,2.0
T0005796427,3.0
T0005877826,1.0
T0005808814,3.0
T0005751726,3.0
T0005730440,3.0
T0005803578,2.0
T0005722121,3.0
T0005906199,1.0
T0005709620,3.0
T0005704960,2.0
T0005703984,3.0
T0005698457,2.0
T0005741980,2.0
T0005873800,1.0
T0005779993,2.0
T0005782858,3.0
T0005699018,2.0
T0005788298,3.0
T0005732529,1.0
T0005703114,3.0
T0005858068,3.0
T0005858700,1.0
T0005718971,3.0
T0005899492,2.0
T0005716533,3.0
T0005787340,3.0
T0005893561,3.0
T0005826474,3.0
T0005835932,2.0
T0005732502,2.0
T0005699127,2.0
T0005694897,2.0
T0005757989,3.0
T0005783997,2.0
T0005811313,1.0
T0005768430,3.0
T0005834992,2.0
T0005730638,2.0
T0005758922,3.0
T0005818126,2.0
T0005889766,3.0
T0005838825,1.0
T0005825200,2.0
T0005703655,2.0
T0005718196,1.0
T0005811896,2.0
T0005882693,2.0
T0005845965,2.0
T0005870179,3.0
T0005787952,3.0
T0005708076,1.0
T0005836144,2.0
T0005740997,2.0
T0005878677,2.0
T0005826462,2.0
T0005859644,3.0
T0005735835,3.0
T0005744058,3.0
T0005878666,3.0
T0005780258,2.0
T0005728532,3.0
T0005876420,1.0
T0005726731,3.0
T0005826128,2.0
T0005892925,1.0
T0005722920,2.0
T0005869359,3.0
T0005821833,2.0
T0005776956,1.0
T0005775077,3.0
T0005836872,2.0
T0005759661,2.0
T0005849261,3.0
T0005846581,2.0
T0005691027,1.0
T0005889810,3.0
T0005848467,3.0
T0005835560,2.0
T0005777121,2.0
T0005885844,1.0
T0005690500,3.0
T0005893088,3.0
T0005805895,3.0
T0005780558,3.0
T0005869813,2.0
T0005705871,1.0
T0005841421,3.0
T0005899395,2.0
T0005793417,2.0
T0005811085,2.0
T0005797740,3.0
T0005817781,3.0
T0005853416,2.0
T0005708739,3.0
T0005811174,2.0
T0005882985,3.0
T0005801188,1.0
T0005873078,2.0
T0005724479,1.0
T0005890538,2.0
T0005855909,2.0
T0005779055,1.0
T0005891622,2.0
T0005852641,2.0
T0005791122,3.0
T0005873260,1.0
T0005763549,3.0
T0005861161,2.0
T0005711150,3.0
T0005759916,2.0
T0005792882,3.0
T0005812539,3.0
T0005730889,2.0
T0005880681,1.0
T0005861291,2.0
T0005907932,2.0
T0005715198,2.0
T0005728634,2.0
T0005889731,1.0
T0005885838,1.0
T0005748338,1.0
T0005744087,1.0
T0005826084,3.0
T0005817171,3.0
T0005884763,1.0
T0005877359,3.0
T0005745710,3.0
T0005877885,2.0
T0005820444,2.0
T0005871400,2.0
T0005902554,2.0
T0005726698,2.0
T0005698671,3.0
T0005856922,2.0
T0005701686,2.0
T0005765311,1.0
T0005883654,2.0
T0005742686,2.0
T0005722058,2.0
T0005844934,3.0
T0005886633,1.0
T0005827533,2.0
T0005723196,2.0
T0005822373,3.0
T0005845168,2.0
T0005873476,2.0
T0005728799,2.0
T0005796695,2.0
T0005720481,2.0
T0005733877,2.0
T0005893312,2.0
T0005795639,1.0
T0005734062,2.0
T0005797676,2.0
T0005873744,2.0
T0005771195,1.0
T0005783148,2.0
T0005840162,2.0
T0005738541,1.0
T0005796613,2.0
T0005852745,2.0
T0005891670,2.0
T0005824211,2.0
T0005841777,2.0
T0005775356,2.0
T0005837618,2.0
T0005842664,1.0
T0005730819,3.0
T0005742366,1.0
T0005727520,3.0
T0005900286,2.0
T0005811120,3.0
T0005898148,3.0
T0005845164,1.0
T0005831867,2.0
T0005753698,3.0
T0005785838,2.0
T0005720961,1.0
T0005803041,2.0
T0005802691,2.0
T0005786445,1.0
T0005899660,1.0
T0005900760,2.0
T0005849121,3.0
T0005774435,1.0
T0005790603,3.0
T0005695598,2.0
T0005778381,2.0
T0005717906,1.0
T0005882543,2.0
T0005900559,2.0
T0005787885,3.0
T0005689872,3.0
T0005827363,2.0
T0005754022,2.0
T0005819070,2.0
T0005852636,2.0
T0005872374,2.0
T0005728246,2.0
T0005798781,3.0
T0005784144,2.0
T0005896138,3.0
T0005780872,3.0
T0005798832,2.0
T0005814743,3.0
T0005809511,2.0
T0005903698,2.0
T0005838568,3.0
T0005822840,2.0
T0005796384,2.0
T0005814097,2.0
T0005856515,1.0
T0005883300,1.0
T0005886217,2.0
T0005696943,3.0
T0005780345,3.0
T0005822617,2.0
T0005781306,2.0
T0005773741,1.0
T0005744918,3.0
T0005819555,1.0
T0005867253,3.0
T0005864800,2.0
T0005769379,2.0
T0005808488,3.0
T0005844643,2.0
T0005836521,3.0
T0005905889,2.0
T0005871064,3.0
T0005693310,2.0
T0005836468,1.0
T0005849285,2.0
T0005789600,1.0
T0005905185,1.0
T0005877960,2.0
T0005743371,1.0
T0005694768,1.0
T0005867188,2.0
T0005801873,2.0
T0005879366,2.0
T0005785261,2.0
T0005757135,2.0
T0005707897,2.0
T0005783793,2.0
T0005857213,3.0
T0005758300,2.0
T0005714568,2.0
T0005858039,2.0
T0005837337,2.0
T0005830930,3.0
T0005822299,3.0
T0005725196,3.0
T0005834623,2.0
T0005746012,2.0
T0005890035,2.0
T0005881561,1.0
T0005785284,2.0
T0005878564,3.0
T0005738498,2.0
T0005796349,3.0
T0005699984,2.0
T0005833724,2.0
T0005742483,2.0
T0005793775,2.0
T0005786436,1.0
T0005759184,2.0
T0005888132,2.0
T0005839177,2.0
T0005786188,1.0
T0005754391,3.0
T0005857734,3.0
T0005728826,2.0
T0005893929,3.0
T0005808619,2.0
T0005710725,2.0
T0005715725,2.0
T0005895261,2.0
T0005711964,2.0
T0005783367,2.0
T0005693895,2.0
T0005732819,2.0
T0005788232,2.0
T0005840958,2.0
T0005765698,3.0
T0005749871,2.0
T0005837131,2.0
T0005880602,2.0
T0005747426,3.0
T0005906119,3.0
T0005736212,3.0
T0005766509,2.0
T0005791789,2.0
T0005806849,2.0
T0005867856,2.0
T0005800571,2.0
T0005900219,2.0
T0005750832,2.0
T0005848324,3.0
T0005788987,2.0
T0005803624,1.0
T0005783034,1.0
T0005730891,1.0
T0005806401,3.0
T0005846536,3.0
T0005706678,2.0
T0005824141,2.0
T0005856940,2.0
T0005795020,2.0
T0005752578,2.0
T0005811394,1.0
T0005843302,2.0
T0005769102,2.0
T0005851140,2.0
T0005689566,3.0
T0005884223,2.0
T0005849240,3.0
T0005832521,2.0
T0005802831,3.0
T0005880685,3.0
T0005849298,1.0
T0005692719,2.0
T0005716975,2.0
T0005832348,2.0
T0005774922,3.0
T0005744637,3.0
T0005792101,2.0
T0005885489,3.0
T0005747486,1.0
T0005848217,2.0
T0005779031,1.0
T0005814820,3.0
T0005832164,3.0
T0005689976,2.0
T0005805594,2.0
T0005742733,2.0
T0005773096,3.0
T0005864654,2.0
T0005748701,2.0
T0005732105,2.0
T0005859889,1.0
T0005841939,2.0
T0005822218,2.0
T0005891709,3.0
T0005818303,2.0
T0005705427,3.0
T0005773616,3.0
T0005894295,1.0
T0005820813,2.0
T0005817919,1.0
T0005753589,3.0
T0005704427,2.0
T0005847371,3.0
T0005828269,3.0
T0005788388,2.0
T0005885200,2.0
T0005769998,2.0
T0005750322,2.0
T0005800137,2.0
T0005691552,1.0
T0005875328,3.0
T0005819075,1.0
T0005890457,2.0
T0005746323,3.0
T0005904338,3.0
T0005825524,2.0
T0005737241,2.0
T0005863069,1.0
T0005733170,3.0
T0005734168,3.0
T0005862358,3.0
T0005875489,3.0
T0005864791,2.0
T0005908235,2.0
T0005907413,2.0
T0005823285,1.0
T0005905650,2.0
T0005711874,2.0
T0005813412,3.0
T0005789715,2.0
T0005890444,1.0
T0005821343,2.0
T0005756926,2.0
T0005768064,3.0
T0005805242,3.0
T0005720640,2.0
T0005835013,2.0
T0005871423,3.0
T0005720772,1.0
T0005871637,2.0
T0005829922,2.0
T0005897438,2.0
T0005705854,2.0
T0005787780,3.0
T0005851601,1.0
T0005781496,2.0
T0005884116,3.0
T0005862507,3.0
T0005720284,2.0
T0005695952,2.0
T0005784394,2.0
T0005875612,1.0
T0005771529,2.0
T0005857711,2.0
T0005703897,3.0
T0005895544,3.0
T0005907399,2.0
T0005780641,3.0
T0005743598,3.0
T0005831384,2.0
T0005715832,3.0
T0005893999,2.0
T0005818261,2.0
T0005740216,3.0
T0005879115,2.0
T0005733725,2.0
T0005701006,2.0
T0005801073,2.0
T0005883240,1.0
T0005787599,3.0
T0005693759,2.0
T0005807268,3.0
T0005864773,1.0
T0005841279,2.0
T0005823433,3.0
T0005770689,2.0
T0005727527,2.0
T0005729434,3.0
T0005821887,2.0
T0005748771,2.0
T0005769432,2.0
T0005710528,3.0
T0005891717,2.0
T0005833408,2.0
T0005840508,2.0
T0005855876,2.0
T0005882539,1.0
T0005799200,2.0
T0005710608,3.0
T0005895802,1.0
T0005717247,2.0
T0005701860,1.0
T0005791622,2.0
T0005833245,1.0
T0005862878,2.0
T0005843186,3.0
T0005823437,2.0
T0005854012,2.0
T0005808228,2.0
T0005715743,3.0
T0005867782,3.0
T0005732115,1.0
T0005884752,2.0
T0005765443,2.0
T0005859764,3.0
T0005902676,3.0
T0005788158,2.0
T0005790245,2.0
T0005894744,2.0
T0005749506,2.0
T0005903636,1.0
T0005755305,1.0
T0005692389,3.0
T0005802490,3.0
T0005694231,3.0
T0005793434,1.0
T0005836475,1.0
T0005801360,3.0
T0005785860,3.0
T0005720558,3.0
T0005759197,3.0
T0005703201,3.0
T0005728274,2.0
T0005852099,2.0
T0005902631,2.0
T0005740066,1.0
T0005877835,3.0
T0005753222,2.0
T0005889357,2.0
T0005697026,2.0
T0005691536,3.0
T0005879708,3.0
T0005853587,2.0
T0005876695,2.0
T0005737449,3.0
T0005855990,1.0
T0005724933,2.0
T0005861212,3.0
T0005882198,2.0
T0005827148,2.0
T0005787411,2.0
T0005774281,3.0
T0005848340,1.0
T0005873532,2.0
T0005788430,3.0
T0005771187,2.0
T0005721780,3.0
T0005743778,3.0
T0005896983,3.0
T0005879846,3.0
T0005714412,1.0
T0005729414,3.0
T0005785964,2.0
T0005792688,3.0
T0005706124,1.0
T0005810346,2.0
T0005805740,3.0
T0005729780,3.0
T0005755350,2.0
T0005799792,3.0
T0005905449,3.0
T0005774167,2.0
T0005901423,1.0
T0005875156,3.0
T0005834576,3.0
T0005833503,2.0
T0005740418,2.0
T0005823045,2.0
T0005768528,1.0
T0005740522,1.0
T0005747077,2.0
T0005823316,2.0
T0005870650,2.0
T0005873026,3.0
T0005747746,3.0
T0005748110,3.0
T0005790147,2.0
T0005902665,2.0
T0005877571,2.0
T0005727687,2.0
T0005828680,3.0
T0005907472,2.0
T0005893825,3.0
T0005777238,3.0
T0005758702,2.0
T0005691487,1.0
T0005822886,2.0
T0005800563,2.0
T0005770394,2.0
T0005750031,3.0
T0005782715,2.0
T0005837552,2.0
T0005697248,2.0
T0005789573,3.0
T0005872217,2.0
T0005699013,3.0
T0005700946,1.0
T0005694072,3.0
T0005869175,2.0
T0005693992,3.0
T0005722606,2.0
T0005706551,3.0
T0005751070,2.0
T0005833944,1.0
T0005802798,2.0
T0005900852,2.0
T0005829385,2.0
T0005732254,1.0
T0005707819,2.0
T0005763154,2.0
T0005725520,1.0
T0005884621,2.0
T0005825191,2.0
T0005858100,3.0
T0005891800,2.0
T0005769686,2.0
T0005903438,2.0
T0005846355,1.0
T0005893158,3.0
T0005789002,1.0
T0005810996,3.0
T0005877520,3.0
T0005894640,1.0
T0005799091,3.0
T0005735396,2.0
T0005772984,2.0
T0005792616,3.0
T0005760061,3.0
T0005834644,2.0
T0005726117,3.0
T0005798138,3.0
T0005709861,3.0
T0005761692,2.0
T0005764380,2.0
T0005816638,3.0
T0005862836,2.0
T0005743243,2.0
T0005837145,2.0
T0005872143,2.0
T0005761256,2.0
T0005759255,3.0
T0005746328,3.0
T0005806129,2.0
T0005841127,2.0
T0005792360,3.0
T0005698009,2.0
T0005877385,2.0
T0005780704,2.0
T0005892423,2.0
T0005735177,1.0
T0005813001,3.0
T0005749213,2.0
T0005697366,2.0
T0005906691,3.0
T0005757449,2.0
T0005801973,2.0
T0005864953,1.0
T0005693943,2.0
T0005847558,2.0
T0005702166,2.0
T0005790781,2.0
T0005818272,3.0
T0005766570,1.0
T0005901376,2.0
T0005738786,3.0
T0005783073,3.0
T0005809398,2.0
T0005866240,3.0
T0005885895,2.0
T0005887072,1.0
T0005786380,3.0
T0005805600,2.0
T0005784781,2.0
T0005746976,2.0
T0005755918,2.0
T0005843483,3.0
T0005896488,3.0
T0005806149,3.0
T0005788778,1.0
T0005694797,2.0
T0005760985,3.0
T0005812446,2.0
T0005784821,2.0
T0005764765,3.0
T0005811857,3.0
T0005714617,2.0
T0005702100,2.0
T0005737865,1.0
T0005785918,2.0
T0005702297,3.0
T0005821167,3.0
T0005892897,2.0
T0005720690,2.0
T0005722496,2.0
T0005765621,1.0
T0005790865,3.0
T0005864054,3.0
T0005808795,1.0
T0005877602,1.0
T0005698569,1.0
T0005798150,3.0
T0005712538,1.0
T0005862646,1.0
T0005743362,3.0
T0005762925,1.0
T0005724400,1.0
T0005822732,2.0
T0005813137,3.0
T0005710601,3.0
T0005745358,1.0
T0005798687,2.0
T0005752800,3.0
T0005814284,2.0
T0005713545,1.0
T0005739844,2.0
T0005777325,3.0
T0005689470,3.0
T0005761677,3.0
T0005717276,2.0
T0005718766,2.0
T0005766267,3.0
T0005735527,1.0
T0005818499,3.0
T0005788206,2.0
T0005795290,1.0
T0005832584,2.0
T0005767649,1.0
T0005826347,3.0
T0005808777,3.0
T0005856205,3.0
T0005813612,3.0
T0005882058,1.0
T0005905512,2.0
T0005706381,2.0
T0005794220,2.0
T0005839630,2.0
T0005737415,3.0
T0005864278,3.0
T0005768520,2.0
T0005890064,2.0
T0005905236,3.0
T0005780961,2.0
T0005834245,2.0
T0005824268,2.0
T0005852227,3.0
T0005710987,2.0
T0005873092,2.0
T0005763838,3.0
T0005831049,3.0
T0005787190,2.0
T0005904706,1.0
T0005784224,3.0
T0005853967,1.0
T0005846515,3.0
T0005719528,1.0
T0005840138,2.0
T0005839908,2.0
T0005735239,1.0
T0005891916,2.0
T0005743441,2.0
T0005813512,1.0
T0005725049,3.0
T0005819239,2.0
T0005726509,2.0
T0005893170,3.0
T0005758183,3.0
T0005691707,2.0
T0005757013,2.0
T0005784078,3.0
T0005754490,3.0
T0005692516,2.0
T0005722280,3.0
T0005788380,1.0
T0005804833,2.0
T0005886802,2.0
T0005692239,2.0
T0005837870,3.0
T0005814793,2.0
T0005711788,2.0
T0005741335,2.0
T0005811164,1.0
T0005769304,2.0
T0005810546,2.0
T0005703142,2.0
T0005842527,2.0
T0005692449,3.0
T0005758746,2.0
T0005857639,2.0
T0005789409,3.0
T0005782983,3.0
T0005716270,2.0
T0005689838,2.0
T0005740456,3.0
T0005791121,2.0
T0005770923,3.0
T0005732513,2.0
T0005710491,2.0
T0005720676,1.0
T0005827345,3.0
T0005836579,3.0
T0005731781,2.0
T0005750459,2.0
T0005892827,1.0
T0005818366,3.0
T0005754648,2.0
T0005736189,1.0
T0005774379,3.0
T0005899971,3.0
T0005903217,2.0
T0005733423,1.0
T0005782577,3.0
T0005881655,2.0
T0005727453,3.0
T0005829110,2.0
T0005802647,2.0
T0005882767,3.0
T0005859666,2.0
T0005706568,2.0
T0005835056,3.0
